time,frequency,confidence
6.010,261.428,0.965054
6.020,261.353,0.962917
6.030,261.340,0.960469
6.040,261.338,0.963628
6.050,261.413,0.965639
6.060,261.320,0.962226
6.070,261.471,0.963953
6.080,261.347,0.962194
6.090,261.452,0.965375
6.100,261.355,0.962593
6.110,261.367,0.961696
6.120,261.379,0.961712
6.130,261.414,0.964899
6.140,261.417,0.964050
6.150,261.371,0.962633
6.160,261.392,0.959733
6.170,261.431,0.963777
6.180,261.504,0.965983
6.190,261.396,0.963095
6.200,261.509,0.965059
6.210,261.407,0.963088
6.220,261.473,0.966268
6.230,261.369,0.963316
6.240,261.440,0.964150
6.250,261.394,0.963781
6.260,261.480,0.967314
6.270,261.478,0.966065
6.280,261.450,0.966525
6.290,261.473,0.963428
6.300,261.505,0.966317
6.310,261.327,0.933645
6.320,258.140,0.822372
6.330,256.526,0.881648
6.340,258.120,0.916609
6.350,259.596,0.941298
6.360,260.455,0.928667
6.370,261.599,0.947210
6.380,261.697,0.958021
6.390,261.610,0.955825
6.400,261.546,0.958908
6.410,261.670,0.961864
6.420,261.389,0.956791
6.430,261.501,0.957872
6.440,261.499,0.959185
6.450,261.640,0.964545
6.460,261.619,0.963275
6.470,261.591,0.963942
6.480,261.535,0.962185
6.490,261.492,0.961739
6.500,261.369,0.959031
6.510,261.327,0.957364
6.520,261.332,0.942181
6.530,261.095,0.888897
6.540,260.859,0.834916
6.550,260.706,0.874555
6.560,260.963,0.894193
6.570,261.544,0.922260
6.580,261.985,0.951584
6.590,261.729,0.954903
6.600,261.644,0.956402
6.610,261.602,0.953509
6.620,261.538,0.960040
6.630,261.507,0.956402
6.640,261.555,0.959478
6.650,261.638,0.959803
6.660,261.763,0.958405
6.670,261.726,0.964278
6.680,261.750,0.961735
6.690,261.605,0.961453
6.700,261.613,0.957333
6.710,261.555,0.959902
6.720,261.526,0.959135
6.730,261.607,0.960794
6.740,261.646,0.959647
6.750,261.619,0.964906
6.760,261.545,0.962469
6.770,261.437,0.959802
6.780,261.569,0.960954
6.790,261.515,0.958845
6.800,261.542,0.965338
6.810,261.482,0.960761
6.820,261.476,0.960542
6.830,261.509,0.960787
6.840,261.497,0.963999
6.850,261.439,0.962449
6.860,261.387,0.960461
6.870,261.435,0.958159
6.880,261.468,0.964520
6.890,261.548,0.965559
6.900,261.396,0.960871
