time,frequency,confidence
9.780,333.787,0.920911
9.790,333.033,0.906591
9.800,332.274,0.915026
9.810,331.212,0.945365
9.820,328.133,0.864557
9.830,322.197,0.703340
9.840,314.129,0.781465
9.850,309.289,0.924954
9.860,306.923,0.896162
9.870,303.218,0.896296
9.880,298.173,0.897918
9.890,294.310,0.917914
9.900,292.599,0.900571
9.910,292.891,0.895553
9.920,293.674,0.932674
9.930,294.149,0.949315
9.940,294.173,0.951178
9.950,293.718,0.921606
9.960,293.277,0.884393
9.970,294.062,0.908902
9.980,295.182,0.928576
9.990,295.398,0.945194
10.000,294.120,0.947959
10.010,292.442,0.908828
10.020,291.330,0.932089
10.030,291.023,0.933855
10.040,291.992,0.938621
10.050,292.803,0.904345
10.060,293.854,0.941188
10.070,294.762,0.958650
10.080,295.623,0.943793
10.090,296.712,0.900360
10.100,297.671,0.928258
10.110,298.367,0.927698
10.120,297.989,0.937396
10.130,298.019,0.911187
10.140,297.833,0.908542
10.150,296.660,0.887410
10.160,295.639,0.903260
10.170,294.651,0.927358
10.180,294.525,0.934704
10.190,294.651,0.952368
10.200,294.514,0.949760
10.210,294.624,0.951286
10.220,295.618,0.944076
10.230,296.284,0.903893
10.240,296.125,0.910169
10.250,296.235,0.907144
10.260,296.375,0.897045
10.270,296.396,0.873862
10.280,296.638,0.874977
10.290,296.970,0.906376
10.300,296.874,0.891725
10.310,297.288,0.911002
10.320,297.860,0.924211
10.330,297.706,0.929272
10.340,297.234,0.928477
10.350,297.159,0.922191
10.360,297.397,0.919101
10.370,298.199,0.932888
10.380,298.587,0.926779
10.390,298.533,0.916578
10.400,298.673,0.921892
10.410,298.456,0.913157
10.420,298.126,0.921372
10.430,297.922,0.909949
10.440,297.687,0.909062
10.450,297.860,0.910553
10.460,297.401,0.883265
10.470,295.941,0.864077
10.480,293.499,0.808608
10.490,290.130,0.784786
10.500,292.020,0.695289
10.510,294.099,0.643378
10.520,296.117,0.352471
10.530,153.840,0.235030
10.540,148.943,0.446330
10.550,148.714,0.608141
10.560,149.109,0.396172
10.570,119.767,0.242590
10.580,168.119,0.278056
10.590,150.919,0.257689
10.600,145.569,0.484527
10.610,141.346,0.190574
10.620,134.628,0.392791
10.630,134.278,0.745936
10.640,134.256,0.709446
10.650,133.655,0.594742
10.660,131.291,0.649668
10.670,133.060,0.658899
10.680,133.684,0.574582
10.690,271.482,0.312895
10.700,270.336,0.278973
10.710,133.232,0.328233
10.720,130.004,0.407509
10.730,129.949,0.606003
10.740,130.955,0.307530
10.750,132.376,0.103726
10.760,33.057,0.120374
