time,frequency,confidence
8.990,114.983,0.086022
9.000,168.549,0.080045
9.010,326.605,0.173565
9.020,33.785,0.093300
9.030,34.367,0.106752
9.040,314.822,0.217931
9.050,316.637,0.407920
9.060,316.223,0.407726
9.070,141.031,0.121590
9.080,307.997,0.189685
9.090,308.820,0.179297
9.100,102.592,0.149193
9.110,103.905,0.112106
9.120,311.714,0.244767
9.130,313.552,0.635205
9.140,182.381,0.277653
9.150,186.562,0.173168
9.160,183.856,0.337063
9.170,315.869,0.192406
9.180,314.089,0.333914
9.190,317.314,0.479170
9.200,320.961,0.432699
9.210,323.189,0.108463
9.220,315.794,0.057788
9.230,34.897,0.032062
9.240,1840.774,0.029468
9.250,35.943,0.073113
9.260,34.489,0.213976
9.270,105.089,0.057050
9.280,320.184,0.247212
9.290,53.799,0.148254
9.300,54.279,0.049340
9.310,53.740,0.083942
9.320,161.814,0.043255
9.330,45.897,0.188831
9.340,45.736,0.227951
9.350,316.292,0.085528
9.360,196.927,0.351091
9.370,156.350,0.309016
9.380,154.244,0.670566
9.390,154.743,0.859398
9.400,154.839,0.906510
9.410,154.620,0.944389
9.420,154.464,0.954569
9.430,154.578,0.960708
9.440,155.176,0.942355
9.450,155.609,0.958649
9.460,156.231,0.961033
9.470,156.454,0.960250
9.480,156.201,0.962724
9.490,156.024,0.969535
9.500,155.698,0.963244
9.510,155.276,0.949391
9.520,154.768,0.961076
9.530,154.170,0.953549
9.540,153.587,0.939466
9.550,153.402,0.929243
9.560,153.024,0.947379
9.570,152.872,0.949999
9.580,152.691,0.948919
9.590,152.752,0.945421
9.600,152.370,0.944103
9.610,152.041,0.933097
9.620,151.830,0.922492
9.630,151.774,0.919255
9.640,152.112,0.936349
9.650,151.843,0.919575
9.660,151.401,0.929334
9.670,151.087,0.940879
9.680,151.153,0.938895
9.690,151.481,0.928139
9.700,151.753,0.913256
9.710,151.687,0.917044
9.720,151.341,0.928210
9.730,151.044,0.945102
9.740,150.862,0.943650
9.750,150.894,0.949829
9.760,150.948,0.944157
9.770,151.150,0.944897
9.780,151.375,0.927021
9.790,151.624,0.915552
9.800,151.651,0.911201
9.810,151.647,0.914455
9.820,151.876,0.923753
9.830,152.415,0.937951
9.840,152.791,0.927925
9.850,152.625,0.929397
9.860,151.874,0.859582
9.870,149.932,0.713917
9.880,148.937,0.693970
